Mixture	blood_highCXCR4_plasmacell	blood_lowCXCR4_plasmacell	blood_end_plasmacell	tonsil_lowCD74_plasmacell	blood_cycling_plasmacell	tonsil_cycling_plasmacell	tonsil_highCD74_plasmacell	blood_plasmablast	P-value	Correlation	RMSE
MMRF_1157	0.311934138037034	0.0910089094351719	0.323386808560476	0	0	0.111591305010303	0.0325211559062288	0.129557683050787	0	0.834437670460819	0.66741797996122
MMRF_2269	0.502416238541407	0	0.383615857102082	0	0.105341027697401	0	0.00862687665911057	0	0	0.965358263169923	0.574688206043164
MMRF_2574	0.302743287153269	0.483836763291476	0.176530001998168	0.0327874835760834	0	0	0	0.00410246398100402	0	0.875094600877962	0.49741068755994
MMRF_2682	0.285797595803313	0.235023578274113	0	0.314857682237611	0	0.0787229968980927	0.0223641652893194	0.0632339814975507	0	0.188590129424111	1.03815940708719
MMRF_2018	0.266830463294684	0.119800224725956	0.405789854081688	0.0359734865100654	0	0.137995638929493	0.0128087234246987	0.0208016090334153	0	0.973245917702993	0.458702175255946
MMRF_2564	0.383865177185378	0.204981225001488	0	0.307663567787026	0	0.101569575134076	0	0.00192045489203213	0	0.475477696495512	0.886483865087617
MMRF_2767	0.476084852916916	0.159047279941624	0.204000166921769	0	0.150256831265982	0	0	0.010610868953708	0	0.929578823470828	0.414605163215093
MMRF_1808	0.440647291351492	0.0770652300807342	0	0.180841476344933	0	0.115056015285593	0.0414188633094231	0.144971123627824	0	0.25872346159469	1.02056817652203
MMRF_1439	0.289365533153366	0	0.615903113319629	0.000581714310446122	0.0933326489276737	0	0.000816990288885756	0	0	0.983970972840297	0.872127004149756
MMRF_1512	0.174553252989394	0.352734382286266	0	0.429793837188603	0.0045402981342368	0	0.0222102519104637	0.0161679774910367	0	0.132448280618377	1.0515391669526
MMRF_2727	0.341342982322497	0.10626374927582	0.136973203555448	0.407518604961812	0	0	0	0.00790145988442358	0	0.82554841421344	0.564359888484319
MMRF_2815	0.305937285651503	0.333484172810427	0	0.268439181599958	0	0	0.0165131350122504	0.0756262249258619	0	0.326864559354427	0.974407375726361
MMRF_1786	0.333126755888065	0.189336153216311	0	0.343489646372157	0	0.0755373212764557	0	0.0585101232470115	0	0.512341973288427	0.859258107293127
MMRF_2297	0.446850009759403	0	0.182521072124103	0.241906234822267	0.128722683294226	0	0	0	0	0.928821680975188	0.377665731025033
MMRF_2056	0.307657474180406	0.0660931240899358	0.380465622693956	0.0897388841241648	0	0.0538859751392398	0.0259000926004921	0.0762588271718062	0	0.909241279743015	0.589035946429752
MMRF_1917	0.664746400402238	0	0.0403663680449039	0.130296857389452	0.155977764791814	0	0	0.00861260937159185	0	0.547227143253992	0.889571727374645
MMRF_2038	0.338588320777718	0.264160459296524	0	0.291030721819793	0	0.0708805502330482	0	0.0353399478729167	0	0.295062424971474	0.99393579061477
MMRF_2473	0.225961124793785	0.314480183099665	0	0.404614426213544	0	0.0183919475468083	0	0.0365523183461982	0	0.261450646106923	0.995541389244218
MMRF_1475	0.317884132609135	0.248383562413176	0.25738947038844	0.045665815772202	0	0	0.0368469959798799	0.0938300228371681	0	0.952177852333434	0.345162623658663
MMRF_1261	0.401845695148464	0.241272084197954	0.20840053155517	0.0599730734095569	0	0.0576154216426873	0	0.0308931940461688	0	0.934876711561347	0.376837563759411
MMRF_2368	0.445224434228103	0	0.414291312847976	0	0.0882729043038757	0	0.0400754925124041	0.012135856107641	0	0.975688580406498	0.570329014883802
MMRF_2829	0	0.841205028017255	0	0.00275522690369229	0	0.116020105872222	0.0191644987833471	0.0208551404234834	0	0.0572528856701942	1.09150288587528
MMRF_1460	0.273678476725661	0.276443453795412	0	0.201034823698195	0	0.191226064290001	0.0508178055082254	0.00679937598250534	0	0.0925457010462975	1.0887355236205
MMRF_1862	0.534034567900738	0	0.327873460083481	0	0.112141842793042	0	0.0259501292227397	0	0	0.957569152312109	0.510867793546889
MMRF_1451	0.316172050883621	0	0.234368186484918	0.265719081355298	0.178867004877479	0	0.00487367639868326	0	0	0.952238082505721	0.317276092787632
MMRF_2422	0.338213052502667	0.0312265394162192	0	0.589216061836768	0.0177184912937332	0	0.0236258549506129	0	0	0.243369464679616	1.00674089684893
MMRF_2306	0.491120345023816	0.167052091451418	0	0.166974018616673	0	0.102462606587183	0	0.0723909383209091	0	0.247391104051794	1.04788306084505
MMRF_2834	0.318330739259252	0	0.561987397205019	0	0.0545332582513107	0	0.0484637359944048	0.0166848692900142	0	0.976564936671374	0.784656183960118
MMRF_1839	0	0.275572626362142	0	0.516694086482916	0	0.170492668370116	0	0.0372406187848255	0	0.126723055881402	1.01590750739916
MMRF_2394	0.522976755760819	0	0.104514086728081	0.0495025838575936	0.315522420046536	0	0	0.00748415360697048	0	0.674406167626934	0.782101602248514
MMRF_2286	0.333887262123035	0	0.077304598317859	0.391585881236423	0.197222258322683	0	0	0	0	0.909973056136425	0.459521628651315
MMRF_1033	0.2145604573556	0.198855602083401	0	0.497707426429109	0	0.0598199589499899	0	0.029056555181899	0	0.146038864640265	1.04029347905658
MMRF_2224	0.473423215486013	0	0.203215852395275	0.174004346025761	0.149356586092952	0	0	0	0	0.965573835595909	0.280766301628398
MMRF_1030	0.633802243990412	0	0	0.290136409520349	0	0.0677519472654469	0	0.00830939922379162	0	0.747390438518213	0.665925468633935
MMRF_2613	0.258800040847486	0.237874720574139	0	0.503325238578375	0	0	0	0	0	0.446172767057252	0.897093503372215
MMRF_1089	0.298239971465383	0.0487641939176257	0	0.555471571166245	0	0.0975242634507467	0	0	0	0.558087357622316	0.832805664498681
MMRF_2427	0.246426953425366	0.468633668692785	0	0.0105846564870261	0	0.0696068462302439	0.0925442031478578	0.112203672016721	0	0.0885359529536017	1.10453658207059
MMRF_1705	0.502430686424321	0	0.318983513664188	0.0662499558840696	0.0931216925508292	0	0.0192141514765924	0	0	0.974872605908046	0.421203797585808
MMRF_1080	0.317334498417851	0.0719718470889701	0.341256189972331	0.169531217331702	0	0.0409379645022568	0.0116048749437601	0.0473634077431278	0	0.879951558963311	0.600571557402484
MMRF_1393	0.338507748483147	0	0	0.552651551484969	0	0	0.0332649148977241	0.0755757851341591	0	0.21715473048118	1.0158086361002
MMRF_1029	0.243984594907944	0.328188537914573	0	0.25905627495808	0	0.0937146879899345	0.012277998868339	0.0627779053611304	0	0.175020255051615	1.04381031627734
MMRF_1446	0.281169915026541	0.102329072651845	0.353868349590048	0.048990341465658	0	0.0763068257765978	0.040623479986358	0.0967120155029525	0	0.89947508927161	0.566566256254171
MMRF_2257	0.350290881760009	0.164205523865902	0	0.174494076016789	0	0.130225596174305	0.0613712219581622	0.119412700224833	0	0.253618829365614	1.01218867357103
MMRF_2516	0.4259297345008	0.131714890245725	0.118814200481166	0.234601503546757	0	0.0889396712255518	0	0	0	0.752014761149632	0.666669710160179
MMRF_1024	0.379984437511676	0.443658844359691	0.149216984416997	0.00775622690613502	0.0193835068055004	0	0	0	0	0.928636866684971	0.374214439860649
MMRF_1736	0.276100192317981	0.184546339863317	0.202976395250177	0.153869486454981	0	0.111632066933433	0.00488981863238032	0.0659857005477314	0	0.885308218800424	0.468954958815031
MMRF_1511	0.304171609209971	0	0.343140718618993	0.235638962495217	0.117048709675819	0	0	0	0	0.971569229041796	0.367536049706137
MMRF_1605	0.312517791309181	0.227885817734554	0	0.280382828505001	0	0.123278916617774	0.00614483219693064	0.04978981363656	0	0.0986749269668079	1.08932456128448
MMRF_1310	0.22954046707311	0.142512613064008	0.524303717620041	0	0	0.0730190566185963	0.00780513091437969	0.0228190147098651	0	0.973636348753289	0.676492491036434
MMRF_1780	0.205290875869988	0.166013791103867	0.344373292225857	0	0.258825208615404	0	0	0.0254968321848829	0	0.959001123430822	0.420712816910201
MMRF_1793	0.18310917129942	0.322446976455755	0	0.394372980223586	0	0.0476955196309084	0	0.0523753523903308	0	0.172502722096213	1.03133491004255
MMRF_1434	0.508031129098383	0	0.29579771707479	0.0881351092693392	0.107299273383585	0	0	0.000736771173902871	0	0.942493205905405	0.480567347990754
MMRF_2818	0.309911733061673	0	0.543894759720493	0	0.106061605862226	0	0.0276861713452875	0.0124457300103206	0	0.977921952085328	0.749538721993559
MMRF_1891	0.377423235203069	0.245338445494169	0	0.319901060010307	0	0.0113403240708871	0.0353483206078263	0.010648614613741	0	0.145824780330749	1.08537290028563
MMRF_2820	0.398763871567748	0.145864134077574	0	0.386238279943511	0.0615169537646524	0	0.00761676064651405	0	0	0.505132853703763	0.867574902290238
MMRF_2717	0.369265364413469	0.107077063157544	0.355566648151175	0.0157848030816924	0	0.030045326442495	0.0418481229069046	0.0804126718467201	0	0.958347769833232	0.465681325644267
MMRF_2091	0.291956454276609	0.256783357262967	0	0.297618032012092	0	0.108569341104531	0	0.0450728153438001	0	0.102335548564165	1.08489181918427
MMRF_1633	0.151484662998169	0.379499831826555	0	0.318782912309013	0	0.138993841719632	0	0.0112387511466322	0	0.156188862498101	1.03776499952527
MMRF_2336	0.473778047768693	0	0.0671214602719815	0.335261354714959	0.113190444669682	0	0.0106486925746849	0	0	0.840113407762488	0.547547821939499
MMRF_1805	0.410388336788636	0	0	0.53760841460652	0	0.0340317789482752	0	0.0179714696565686	0	0.514565378499752	0.858069426014898
MMRF_2240	0.393494587800454	0	0.340076915178278	0.0753944567575225	0.146215961972939	0	0.0115163749621662	0.0333017033286399	0	0.912423601159914	0.574520243169469
MMRF_1531	0.0247407910356789	0.449021375155138	0	0.471108125168623	0	0.0349494874930924	0.00611826039869869	0.0140619607487684	0	0.0876033397529656	1.04620232613772
MMRF_2541	0.48136335243273	0.342678941685948	0	0.0240273848241422	0.101525016685992	0	0	0.0504053043711889	0	0.750827311234354	0.661363570996495
MMRF_2006	0.0641626449536044	0.137551194047026	0	0.685106925071765	0	0.0894321344968083	0.0181097315148443	0.00563736991595236	0	0.17235210269039	1.00201336075047
MMRF_1720	0.169883859702189	0.286506438010935	0	0.467163276141991	0	0.0517725137614761	0	0.0246739123834085	0	0.131357644044846	1.04470010969035
MMRF_1537	0.373903242998663	0	0.256666195068485	0.16689459416414	0.179797332366517	0	0.0227386354021946	0	0	0.902045162848255	0.487441643952615
MMRF_2817	0.34688134466201	0	0.367022534965867	0	0.273193250846344	0	0.0119933196449204	0.000909549880859002	0	0.97630086884306	0.455318691987225
MMRF_2499	0.363796434309778	0.109161262370697	0.36684091422167	0	0	0.0569943103385433	0.0195719381520367	0.0836351406072762	0	0.942909443337253	0.523531053803625
MMRF_2548	0.123128523908211	0.705911760275265	0	0.0723829259061077	0.0133572537504915	0	0.00908603897167727	0.0761334971882467	0	0.512092624526665	0.859400122238016
MMRF_1861	0.365259576826618	0.140231980410735	0	0.390815405954507	0	0.0503334264837009	0.0179264731162956	0.0354331372081438	0	0.476493246513607	0.882538443267102
MMRF_1768	0.041281986680389	0.394111599759027	0	0.45740605670447	0	0.0863955021145577	0	0.0208048547415565	0	0.136851982646208	1.02589926602286
MMRF_1911	0.402334982599217	0	0.462876649522251	0.0500391816369035	0.0847491862416286	0	0	0	0	0.977111062781265	0.63593322627911
MMRF_1947	0.202172611583515	0.319588737108515	0	0.43571648145522	0	0	0.0172562794167746	0.0252658904359754	0	0.10838364927558	1.06545909415284
MMRF_1916	0.0701298533101289	0.162090331501106	0.684550749998203	0.0488810476395245	0.0343480175510382	0	0	0	0	0.984370523354401	0.899290924748976
