Mixture	bd_highCXCR4_like	tn_lowCD74_like	bd_cycling_like	tn_cycling_like	bd_end_like	bd_lowCXCR4_like	bd_pb_like	tn_highCD74_like	P-value	Correlation	RMSE
MMRF_2314	0.0122322098163022	0.0172869282765932	0.285492639975782	0.014257230654612	0.292042935895057	0.370562881193855	0.00812517418779875	0	0	0.193125978540873	0.9969031466165
MMRF_1307	0.613541826223801	0.0380075533488795	0.0926753130001046	0	0.214639802439868	0.0123384250302713	0.0287970799570755	0	0	0.20858973600746	0.99758421943004
MMRF_2365	0.383568703352871	0.0693609556157473	0.0829559264978279	0	0.270008215021411	0.117785180032339	0.0763210194798044	0	0.04	0.0696075262209337	1.00657845625613
MMRF_1715	0.15564681246138	0.067717259384469	0.365660737301283	0	0.160093737156385	0.230568210335622	0.0203132433608617	0	0	0.140808267703526	0.999227584250166
MMRF_2229	0.255242540383021	0.25060016817766	0	0	0.162858053071494	0.314372058962199	0.0169271794056258	0	0	0.150103692724842	1.00546458450201
MMRF_2102	0.113005284794365	0.168359968077911	0.0959759876059677	0	0.161335948555075	0.428936992281428	0.0323858186852534	0	0	0.151952367176705	1.00090643768341
MMRF_1312	0.22062684446139	0.111279459868367	0.102851858797496	0	0.318849440313611	0.232989218343874	0.0134031782152625	0	0	0.136470776087332	1.00517361192056
MMRF_1921	0.152007545558313	0.265898007166515	0	0	0.230491553124242	0.336296950479012	0.0153059436719175	0	0	0.150964199014217	1.00595754799964
MMRF_1700	0.286954998989934	0.245115826662813	0.0490476035190961	0	0.357739115227867	0.05098362234781	0.0101588332524802	0	0	0.112424132568506	1.00821811304898
MMRF_2478	0.280548588950857	0.133048750587187	0.0452833001548461	0	0.514387082279087	0	0.0267322780280231	0	0	0.262700445718036	0.997100559887559
MMRF_2677	0.538466121003624	0.0613714464744436	0	0	0.351956218304522	0.0221285946400128	0.0260776195773971	0	0	0.112664049698666	1.00621118667707
MMRF_2245	0	0.357739656591577	0.114432833180902	0	0	0.501857103470429	0.0259704067570921	0	0.12	0.033710139681648	1.00924971462239
MMRF_1484	0.346506110170176	0.18042673016979	0	0	0.36156965241863	0.0879902452320141	0.0235072620093898	0	0	0.309008531705309	0.996047919413418
MMRF_2728	0.0496646218372106	0.411804433367743	0	0	0.133024027124505	0.378182898434787	0.0273240192357539	0	0.03	0.0755153764451667	1.00794672174985
MMRF_1392	0.50311481279796	0.0340862024108035	0.00452404454144123	0	0.253420078772897	0.194266019371261	0.0105888421056367	0	0	0.196412673104868	1.00359237147345
MMRF_2107	0.261970222838051	0.288585192818309	0.0479698762310171	0.0337767526941993	0.150790627429337	0.216907327989087	0	0	0.01	0.0977712853002013	1.00843556420185
MMRF_2438	0.017070798313278	0.294311988386245	0.376043801680318	0.0332201420463387	0	0.279353269573821	0	0	0	0.268427524473116	0.98711044998536
MMRF_2203	0.237453252743486	0.113588138445987	0.0787128250043086	0	0.273522176842833	0.282936752238919	0.0137868547244668	0	0	0.1973988375536	1.00225359588921
MMRF_1814	0.384345347675905	0.281787396062668	0.0803062955237538	0.00910659239561019	0.191768075745955	0.0238877221465759	0.0287985704495321	0	0	0.119138872160532	1.00440290574437
MMRF_2331	0.0198770014709647	0.349892566177829	0.149163314116729	0	0.0163781658332211	0.439604036883938	0.025084915517318	0	0.01	0.104703359984785	1.00440475271902
MMRF_1672	0.198884869166434	0.201221955056989	0	0	0.2538024105373	0.33770398635164	0.00838677888763762	0	0	0.181247599475253	1.0057150800922
MMRF_2055	0.131095473249175	0.32390173742543	0.00116895566338267	0	0.240162197230027	0.281939050201821	0.0217325862301646	0	0.07	0.0504890305458336	1.009978529267
MMRF_1502	0.25668875584014	0.138840422344163	0.0287496814367704	0	0.281837019680932	0.266141593982396	0.0277425267155988	0	0.0600000000000001	0.0522380938698212	1.00917001856033
MMRF_1491	0	0.064590735527498	0.472516546458663	0	0	0.444669299403288	0.0182234186105515	0	0.03	0.0731832703327255	1.0047909709936
MMRF_1048	0	0.152616276473057	0.0658658747589599	0.0263758230340545	0	0.749569679622443	0.00557234611148516	0	0	0.1912117639578	1.00121150145075
MMRF_1971	0	0.177841947348958	0.00566347509790732	0.00786415076349168	0.480496674930241	0.296020600912546	0.0321131509468562	0	0.23	0.0197210236553264	1.01121355190102
MMRF_2093	0.057365316359765	0.427583221157627	0	0.0151140492385711	0	0.478256473934812	0.0216809393092253	0	0.08	0.0456661813519521	1.00951306127034
MMRF_2194	0.245538314100475	0.0458913464386168	0.140112269746979	0	0.365686797993487	0.178353902551489	0.0244173691689538	0	0	0.234556029290692	0.996533430506856
MMRF_1857	0.248731593242298	0.199883763319501	0	0	0.277237026663202	0.243367553483919	0.0307800632910795	0	0.02	0.0836594209581163	1.00731205278
MMRF_1710	0.11108682427259	0.271244568215985	0	0.00178144423338175	0.370231347124822	0.222689853922442	0.0229659622307793	0	0.05	0.0575400498104136	1.00970775605111
MMRF_2174	0.235727244986408	0	0.675956093415558	0.0866304889036056	0	0	0.00168617269442854	0	0	0.32081556367527	0.966369375310064
MMRF_2550	0.0514140727229755	0.312442986174348	0.085432503556428	0	0.0697491004018882	0.475843229126118	0.00511810801824246	0	0	0.209148921531003	1.00241395733771
MMRF_1651	0	0.433748517755392	0.0424492760543221	0	0.240677679263498	0.278489016744327	0.00463551018246095	0	0	0.116961595038317	1.00850515014044
MMRF_1323	0	0.268883500160281	0.0916834441766328	0.00943641568276343	0	0.622388922586904	0.00760771739341855	0	0	0.218122990905254	1.00025021954526
MMRF_1556	0.284121852790427	0.143828698744064	0	0	0.50000415079373	0.0549679082919117	0.0170773893798672	0	0	0.342032712823824	0.99735372501104
